Country or Area,Country or Area Code,Age Group,Indicator,Date - Year,Value - Total fertility (TFR),Series,DataType,Data Source Type,Survey Programme,Data Source Inventory ID,Data Source Name,Data Source Name (short),Data Source Start Year,Data Source End Year,Reference,Reference Year
Ireland,372,[Total],TFR,1981.5,3.05435,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1981,1981,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1982.5,2.94235,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1982,1982,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1983.5,2.73755,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1983,1983,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1984.5,2.57485,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1984,1984,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1985.5,2.48175,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1985,1985,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1986.5,2.4336,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1986,1986,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1987.5,2.31225,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1987,1987,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1988.5,2.1697,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1988,1988,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1989.5,2.07675,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1989,1989,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1990.5,2.10965,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1990,1990,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1991.5,2.07575,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1991,1991,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1992.5,1.98835,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1992,1992,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1993.5,1.90155,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1993,1993,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1994.5,1.8443,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1994,1994,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1995.5,1.8407,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1995,1995,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1996.5,1.8796,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1996,1996,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1997.5,1.9286,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1997,1997,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1998.5,1.93825,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1998,1998,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,1999.5,1.9005,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,1999,1999,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2000.5,1.89005,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2000,2000,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2001.5,1.9393,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2001,2001,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2002.5,1.96985,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2002,2002,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2003.5,1.9587,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2003,2003,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2004.5,1.9298,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2004,2004,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2005.5,1.862,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2005,2005,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2006.5,1.9135,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2006,2006,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2007.5,2.012,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2007,2007,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2008.5,2.06715,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2008,2008,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2009.5,2.06445,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2009,2009,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2010.5,2.05735,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2010,2010,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2011.5,2.035,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2011,2011,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2012.5,1.99305,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2012,2012,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2013.5,1.9355,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2013,2013,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2014.5,1.9032,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2014,2014,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2015.5,1.8636,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2015,2015,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2016.5,1.8174,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2016,2016,"Eurostat Statistics, Total Fertility Rates",2019
Ireland,372,[Total],TFR,2017.5,1.7723,Eurostat.20190531,Official estimates,Estimate,Estimate,2126,All sources of estimates,Estimates,2017,2017,"Eurostat Statistics, Total Fertility Rates",2019
Israel,376,[Total],TFR,1955.5,3.95,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1955,1955,Demographic Yearbook,2000
Israel,376,[Total],TFR,1956.5,3.92,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1956,1956,Demographic Yearbook,2000
Israel,376,[Total],TFR,1957.5,3.93,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1957,1957,NSO website,
Israel,376,[Total],TFR,1957.5,3.9,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1957,1957,Demographic Yearbook,2000
Israel,376,[Total],TFR,1958.5,3.76,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1958,1958,Demographic Yearbook,2000
Israel,376,[Total],TFR,1959.5,3.84,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1959,1959,Demographic Yearbook,2000
Israel,376,[Total],TFR,1960.5,3.94,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1960,1960,Demographic Yearbook,2000
Israel,376,[Total],TFR,1961.5,3.81,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1961,1961,Demographic Yearbook,2000
Israel,376,[Total],TFR,1962.5,3.77,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1962,1962,Demographic Yearbook,2000
Israel,376,[Total],TFR,1962.5,3.85,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1962,1962,NSO website,
Israel,376,[Total],TFR,1963.5,3.8,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1963,1963,Demographic Yearbook,2000
Israel,376,[Total],TFR,1964.5,3.93,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1964,1964,Demographic Yearbook,2000
Israel,376,[Total],TFR,1965.5,3.96,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1965,1965,Demographic Yearbook,2000
Israel,376,[Total],TFR,1966.5,3.88,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1966,1966,Demographic Yearbook,2000
Israel,376,[Total],TFR,1967.5,3.56,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1967,1967,Demographic Yearbook,2000
Israel,376,[Total],TFR,1967.5,3.83,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1967,1967,NSO website,
Israel,376,[Total],TFR,1968.5,3.73,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1968,1968,Demographic Yearbook,2000
Israel,376,[Total],TFR,1969.5,3.76,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1969,1969,Demographic Yearbook,2000
Israel,376,[Total],TFR,1970.5,3.92,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1970,1970,Demographic Yearbook,2000
Israel,376,[Total],TFR,1971.5,4,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1971,1971,Demographic Yearbook,2000
Israel,376,[Total],TFR,1972.5,3.76,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1972,1972,Demographic Yearbook,2000
Israel,376,[Total],TFR,1972.5,3.8,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1972,1972,NSO website,
Israel,376,[Total],TFR,1973.5,3.7,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1973,1973,Demographic Yearbook,2000
Israel,376,[Total],TFR,1974.5,3.7,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1974,1974,Demographic Yearbook,2000
Israel,376,[Total],TFR,1975.5,3.68,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1975,1975,Demographic Yearbook,2000
Israel,376,[Total],TFR,1976.5,3.69,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1976,1976,Demographic Yearbook,2000
Israel,376,[Total],TFR,1977.5,3.47,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1977,1977,Demographic Yearbook,2000
Israel,376,[Total],TFR,1977.5,3.47,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1977,1977,NSO website,
Israel,376,[Total],TFR,1978.5,3.28,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1978,1978,Demographic Yearbook,2000
Israel,376,[Total],TFR,1979.5,3.21,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1979,1979,Demographic Yearbook,2000
Israel,376,[Total],TFR,1980.5,3.1,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1980,1980,Demographic Yearbook,2000
Israel,376,[Total],TFR,1981.5,3.06,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1981,1981,Demographic Yearbook,2000
Israel,376,[Total],TFR,1982.5,3.13,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1982,1982,NSO website,
Israel,376,[Total],TFR,1982.5,3.12,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1982,1982,Demographic Yearbook,2000
Israel,376,[Total],TFR,1983.5,3.23,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1983,1983,Demographic Yearbook,2000
Israel,376,[Total],TFR,1984.5,3.13,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1984,1984,Demographic Yearbook,2000
Israel,376,[Total],TFR,1985.5,3.12,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1985,1985,Demographic Yearbook,2000
Israel,376,[Total],TFR,1986.5,3.09,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1986,1986,Demographic Yearbook,2000
Israel,376,[Total],TFR,1987.5,3.05,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1987,1987,Demographic Yearbook,2000
Israel,376,[Total],TFR,1987.5,3.07,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1987,1987,NSO website,
Israel,376,[Total],TFR,1988.5,3.06,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1988,1988,Demographic Yearbook,2000
Israel,376,[Total],TFR,1989.5,3.03,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1989,1989,Demographic Yearbook,2000
Israel,376,[Total],TFR,1990.5,3.02,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1990,1990,Demographic Yearbook,2000
Israel,376,[Total],TFR,1991.5,2.9,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1991,1991,Demographic Yearbook,2000
Israel,376,[Total],TFR,1992.5,2.93,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1992,1992,Demographic Yearbook,2000
Israel,376,[Total],TFR,1992.5,2.93,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1992,1992,NSO website,
Israel,376,[Total],TFR,1993.5,2.9,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1993,1993,NSO website,
Israel,376,[Total],TFR,1993.5,2.92,"Estimates,Direct,DYB,2127-16-53",Direct,Estimate,Estimate,2127,All sources of estimates,Estimates,1993,1993,Demographic Yearbook,2000
Israel,376,[Total],TFR,1994.5,2.88,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1994,1994,NSO website,
Israel,376,[Total],TFR,1995.5,2.94,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1995,1995,NSO website,
Israel,376,[Total],TFR,1997,2.93,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1997,1997,NSO website,
Israel,376,[Total],TFR,1998,2.98,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1998,1998,NSO website,
Israel,376,[Total],TFR,1999,2.94,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,1999,1999,NSO website,
Israel,376,[Total],TFR,2000,2.95,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2000,2000,NSO website,
Israel,376,[Total],TFR,2001,2.887181,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2001,2001,NSO website,
Israel,376,[Total],TFR,2002,2.888185,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2002,2002,NSO website,
Israel,376,[Total],TFR,2003,2.94545,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2003,2003,NSO website,
Israel,376,[Total],TFR,2004,2.904153,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2004,2004,NSO website,
Israel,376,[Total],TFR,2005,2.84,NSO.2015,Direct,Register,VR,587,Vital Registration,Register,2005,2005,NSO website,
